ticker,company_name,industry,state_own_pct,soe_dummy,hq_address_raw,province,state_own_source,ownership_keywords_hit,source
IDI,Công ty Cổ phần Đầu tư và Phát triển Đa Quốc Gia I.D.I,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Quốc lộ 80, Cụm công nghiệp Vàm Cống, ấp An Thạnh, xã Lấp Vò, tỉnh Đồng Tháp\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(67) 3680 383 / 296 800 Fax: 84-(67) 3680 382\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgư",Đồng Tháp,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc-CTCP,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lô 7B, Khu Công nghiệp Quế Võ, phường Phương Liễu, tỉnh Bắc Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0241 3634 034 Fax: 0241 3634 035\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/",Bắc Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Phòng 1 và 2 lầu 11, Sài Gòn Centre, 67 Lê Lợi, phường Sài Gòn, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08)-3820 8858 - Fax: +84-(08)-3820 8859\u003c/p\u003e\u003cp\u003e\u003cb\u003e",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e R4-93 Đường Hưng Gia 4, KĐT Phú Mỹ Hưng, phường Tân Hưng, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (028) 5411 0088\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
KHP,Công ty Cổ phần Điện lực Khánh Hòa,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 11 Lý Thánh Tôn, Phường Nha Trang, tỉnh Khánh Hòa\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-58) 222 0220 Fax: (84-58) 382 3828\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",Khánh Hòa,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
KSB,Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương,${this.renderText(this.dataTable?.Nganh)},50.05,1,"\u003c/b\u003e Đại lộ Bình Dương, Khu phố Hòa Lân 1, P.Thuận An, thị xã Thuận An, tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650) 382 26 02 Fax: 84-(650) 382 39 22\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgư",Bình Dương,keyword_window,scic,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
LAF,Công ty Cổ phần Chế biến Hàng xuất khẩu Long An,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 81B, quốc lộ 62, phường Long An, tỉnh Tây Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(72) 3821 501 - Fax: 84-(72) 3826 735\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",Tây Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
LDG,Công ty Cổ phần Đầu tư LDG,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lô E9, đường D2, Khu Dân cư - Dịch vụ Giang Điền (Khu A), xã Trảng Bom, Tỉnh Đồng Nai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0251) 896 6666Fax: (0251) 896 6668\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười côn",Đồng Nai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
LGL,Công ty cổ phần Đầu tư và Phát triển Đô thị Long Giang,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Tầng 25, tháp A, toà nhà 173 Xuân Thuỷ - Quận Cầu Giấy - Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-024) 3795 0595/96/97/98/99 Fax: (84-024) 3795\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố th",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
LHG,Công ty Cổ phần Long Hậu,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Ấp Long Hậu 3, xã Cần Giuộc, tỉnh Tây Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 378 189 29 Fax: 84-(8) 378 189 40\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003",Tây Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
LIX,Công ty Cổ phần Bột giặt Lix,${this.renderText(this.dataTable?.Nganh)},77.0,1,"\u003c/b\u003e Số 3, đường số 2, Khu phố 28, P.Linh Xuân,Tp.HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3896 6803 Fax: 84-(8) 3896 7522\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u0",Hồ Chí Minh,keyword_window,bo; tong cong ty,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
LM8,Công ty Cổ phần Lilama 18,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Sô 9-19 Hồ Tùng Mậu, Phường Sài Gòn, Tp.HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 382 984 90 Fax: 84-(8) 382 108 53\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
MCM,Công ty cổ phần Giống bò sữa Mộc Châu,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 912 đường Thảo Nguyên, phường Thảo Nguyên, Tỉnh Sơn La\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (+84-21) 2386 6065 - (+84-21) 2386 9848 Fax: (+84\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",Sơn La,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
MDG,Công ty Cổ phần miền Đông,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Đường số 1, KCN Biên Hòa 1, P.An Bình, Tp.Biên Hòa, Tỉnh Đồng Nai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 06 1383 6371 Fax: 061.3836194\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/",Đồng Nai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
MHC,Công ty Cổ phần MHC,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 18, số 52, Phố Lê Đại Hành, Phường Lê Đại Hành, Quận Hai Bà Trưng, TP.HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0313 614 630 - Fax: 0313 614 640\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thôn",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
NAV,Công ty Cổ phần Nam Việt,${this.renderText(this.dataTable?.Nganh)},20.0,1,"\u003c/b\u003e 18F Tăng Nhơn Phú, Khu phố 4, Phường Phước Long B, Quận 9, Tp. Hồ Chí Minh. \u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3 731 39 91 - Fax: 84-(8) 3 731 36 41\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười côn",Hồ Chí Minh,keyword_window,nhà nước; ubnd,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
NTC,Công ty Cổ phần Khu Công nghiệp Nam Tân Uyên,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Đường ĐT 747B, P. Khánh Bình, thị xã Tân Uyên, tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274) 3652 328 - Fax: (0274) 3652 325\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003",Bình Dương,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
NVL,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 313B - 315 Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84) 906353838 - Fax:(84 8) 39153838\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
OGC,Công ty Cổ phần Tập đoàn Đại Dương,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 23 tòa nhà Leadvisors Tower, số 643 Phạm Văn Đồng, Phường Nghĩa Đô, HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3772 7252 - Fax: +84-(04)-3772 7073\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
PAC,Công ty Cổ phần Pin Ắc quy Miền Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 321 Trần Hưng Đạo, Phường Cầu Ông Lãnh, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 392030 62/63 Fax: 84-(8) 392030 60/61\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
PAN,Công ty Cổ phần Tập đoàn PAN,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 81B, quốc lộ 62, Phường Long An, tỉnh Tây Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 384 068 68 - Fax: 84-(8) 251 4 67 21\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",Tây Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
PC1,Công ty Cổ phần Tập đoàn PC1,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 1, 2 và KT Tòa CT2, số 583 đường Nguyễn Trãi, Phường Thanh Liệt, HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-4) 3845.6329; Fax: (84-4) 3823.1997\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thôn",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
PHC,Công ty cổ phần Xây dựng Phục Hưng Holdings,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 1, tháp A, toà nhà CT2 (The light), đường Tố Hữu, phường Đại Mỗ, Hà Nội.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 6275 6061 Fax: 84-(4) 6275 6065\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
PTB,Công ty Cổ phần Phú Tài,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 278 Nguyễn Thị Định, phường Quy Nhơn Nam, tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 056. 3847668/078 Fax: 056. 3847556/246\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",Gia Lai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
QCG,Công ty Cổ phần Quốc Cường Gia Lai,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 26 Trần Quốc Thảo, phường 6, quận 3, TP HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 08.39305704 Fax: 08.39305903\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u0",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
REE,Công ty Cổ phần Cơ điện lạnh,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 364 đường Cộng Hòa, phường Tân Bình, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-28 3810 0017 Fax: 84-28 3810 0337\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
RYG,Công ty cổ phần Sản xuất và Đầu tư Hoàng Gia,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e \u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e \u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e\u003c/p\u003e""},""Message"":null,""Success"":true}",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
S4A,Công ty Cổ phần Thủy điện Sê San 4A,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 650 Lê Duẩn, Phường Thắng Lợi, Thành phố Pleiku, Tỉnh Gia Lai, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84.59) 3756096 Fax: (84.59) 3756097\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",Gia Lai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tầng 5, số 72 Lê Thánh Tôn, Phường Sài Gòn, TP HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08) 3829 4083 - Fax: 084-(08) 3829 6856\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SAM,Công ty Cổ phần SAM Holdings,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 127 Ung Văn Khiêm, phường Thạnh Mỹ Tây, TP Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84.8) 3512 2919 Fax: (84.8) 35128632\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SAV,Công ty Cổ phần Hợp tác kinh tế và Xuất nhập khẩu SAVIMEX,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 194 Nguyễn Công Trứ, P.Nguyễn Thái Bình, Q.1, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 3829 642 Fax: 84-(8) 3829 2806\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SBA,Công ty Cổ phần Sông Ba,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 230 Nguyễn Tri Phương, Quận Thanh Khê, Tp. Đà Nẵng, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 365 35 92 Fax: 84-(511) 365 35 93\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",Đà Nẵng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SC5,Công ty Cổ phần Xây dựng số 5,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 137 Lê Quang Định, Phường Bình Thạnh, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08)-6258 3425 - Fax: +84-(08)-6258 3426\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SFC,Công ty Cổ phần Nhiên liệu Sài Gòn,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 146E Nguyễn Đình Chính, P.8, Q.Phú Nhuận, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08)-3997 9292 - Fax: +84-(08)-3997 9393\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u00",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SGN,Công ty cổ phần Phục vụ Mặt đất Sài Gòn,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 2 Sông Đáy, phường Tân Sơn Hòa, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84 - (028)25474999; Fax: 84-(028)35470999\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SGR,Tổng Công ty cổ phần Địa ốc Sài Gòn,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 63-65 Điện Biên Phủ, Phường Gia Định, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 08 38 405 549 - Fax : 08 38 405 553\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SIP,Công ty cổ phần Đầu tư Sài Gòn VRG,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Lô TT2-1, đường D4, KCN Đông Nam, xã Hoà Phú, huyện Củ Chi, T.P Hồ Chí Minh.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84.28) 3847 9375 Fax: (84.28) 3847 9272\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SJS,Công ty Cổ phần SJ Group,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Ô đất TT2, Khu đô thị mới Nam An Khánh, xã An Khánh, huyện Hoài Đức, HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(04)-3768 4502 - Fax: +84-(04)-3768 4029\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SKG,Công ty Cổ phần Tàu cao tốc Superdong – Kiên Giang,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 10, đường 30/4, khu phố 2, thị trấn Dương Đông, huyện Phú Quốc, tỉnh Kiên Giang\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (077)3 980 111 Fax : (077)3 846 180\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười cô",Kiên Giang,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SMA,Công ty Cổ phần Thiết bị Phụ tùng Sài Gòn,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Nhà máy Thủy điện Đăkglun: Thôn 5, xã Đường 10, huyện Bù Đăng, tỉnh Bình Phước, VN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 351 07 888 Fax: 84-(8) 355 12 427\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười",Bình Phước,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SMB,Công ty Cổ phần Bia Sài Gòn - Miền Trung,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 01 Nguyễn Văn Linh, Tp Buôn Ma Thuột, tỉnh DakLak.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-0500 3877519 Fax: 84-0500 3877455\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SPM,Công ty Cổ phần S.P.M,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e Lô 51, Đường số 2, KCN Tân Tạo, Q. Bình Tân, TP.HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 386 237 47 Fax: 84-(8) 386 237 48\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SRF,Công ty Cổ phần SEAREFICO,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 253 Hoàng Văn Thụ, Phường Tân Sơn Hòa, Thành phố HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84 28 3822 7260\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u003e\u003cp\",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
ST8,Công ty Cổ phần Tập đoàn ST8,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e A20 Tân Phong, đường Nguyễn Hữu Thọ, P.Tân Phong, Quận 7, TP. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08)-6262 8888 - Fax: +84-(08)-6262 6777\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công b",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
SVI,Công ty Cổ phần Bao bì Biên Hòa,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Đường số 7, KCN Biên Hoà 1, phường An Bình, TP Biên Hoà, Đồng Nai \u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-61) 3 836121 - 3836122 Fax (84-61) 3 832939\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",Đồng Nai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
